,PCA_score,tSNE_score,DiffMap_score,Dropout_rate
0,-0.0012330097379162908,0.04767690598964691,0.18672209978103638,0.0
1,0.0009870525682345033,0.022356027737259865,0.1788167953491211,0.415677
2,-0.0037237328942865133,0.09764091670513153,0.33155328035354614,0.692657
3,0.0006370192859321833,-0.038283929228782654,0.368454247713089,0.948498
