,PCA_score,tSNE_score,DiffMap_score,Dropout_rate
0,0.42595940828323364,0.12709400057792664,0.5140441060066223,0.0
1,0.25873827934265137,-0.017583031207323074,0.38536012172698975,0.415677
2,0.07106710970401764,-0.0415964350104332,0.03501197695732117,0.692657
3,-0.0370645709335804,-0.05923844501376152,-0.0700799971818924,0.948498
