,PCA_score,tSNE_score,DiffMap_score,Dropout_rate
0,-0.012356791645288467,0.10838968306779861,0.409612774848938,0.0
1,0.005083748605102301,0.13460025191307068,0.32244372367858887,0.41567
2,-0.007464677095413208,0.0030641222838312387,-0.17340250313282013,0.691819
3,-0.05630876496434212,-0.09283540397882462,-0.12588156759738922,0.948496
