,PCA_score,tSNE_score,DiffMap_score,Dropout_rate
0,0.11119083315134048,0.33997294306755066,0.3261038661003113,0.0
1,0.10441847890615463,0.2529383599758148,0.3182120621204376,0.415408
2,0.11184073239564896,0.28463929891586304,0.48966193199157715,0.692455
3,0.055963531136512756,0.07871502637863159,0.14519110321998596,0.948534
