,PCA_score,tSNE_score,DiffMap_score,Dropout_rate
0,0.7976741194725037,0.25546136498451233,0.347123920917511,0.0
1,0.6795913577079773,0.019618019461631775,0.2083142101764679,0.415408
2,0.13550007343292236,-0.02562025561928749,-0.024267135187983513,0.692455
3,-0.03398733586072922,-0.026894060894846916,-0.03703524172306061,0.948534
