,PCA_score,tSNE_score,DiffMap_score,Dropout_rate
0,0.11843927204608917,0.19581134617328644,0.38726866245269775,0.0
1,0.11915582418441772,0.4345427453517914,0.4278474450111389,0.416503
2,0.11116378754377365,0.12495531141757965,0.4417417049407959,0.692517
3,0.01890595257282257,-0.02969016134738922,0.15285062789916992,0.948359
